time,vcsel_temp,vcsel_current,optical_power,cell_temp,contrast,frequency_offset,anomaly
22,40.057505640937585,5.068050335238489,100.14894279624129,74.9536557793748,0.802971243365647,1.9212068973173905e-12,0.0
23,39.76105036275731,5.003239567506169,99.66367962817048,74.93673605772125,0.8102828852465995,-2.376119448536523e-12,0.0
24,39.939123455094965,5.038271874718751,99.06551465169049,75.16458491784965,0.7907318402102391,2.0301284427346622e-13,0.0
25,40.07218451794197,5.073886014765104,101.37517905760724,75.03480207591114,0.801708343762716,2.1910237559081963e-12,0.0
26,39.82180128451554,5.0122749340897155,101.87357639389714,75.15670457525522,0.818901443961748,-1.630995692859059e-12,0.0
27,40.12913960366914,4.987240641424286,99.10658091416072,74.64165388884709,0.7964683565917328,1.053867082218438e-12,0.0
28,39.93587226201624,4.9147689020911445,99.9171616215754,75.01477276455292,0.8107475931180218,-2.399637303604823e-12,0.0
29,39.99966125004134,4.995843323713926,99.55013369928983,74.76338863695459,0.798588969977861,-7.946587519737091e-14,0.0
30,39.93965867755412,5.041171159228115,99.57976092513502,74.99613172387699,0.8180562114956159,1.2972890262543834e-13,0.0
31,40.432455636901786,5.047281671378381,101.18590825542987,75.10707303125189,0.7831128654747272,5.354625469211844e-12,0.0
32,40.06130055505241,5.025218253285921,98.68803845463388,75.26087102186237,0.8005882613550505,1.1144293094672866e-12,0.0
33,39.85445781420882,4.972935045251888,100.46646969093631,74.85927499073442,0.7853569952343323,-1.923505929045686e-12,0.0
34,40.23250898242063,4.901158921552621,100.72823810730587,74.9211442792047,0.7927587228547704,3.8447464098488923e-13,0.0
35,39.82583127000579,4.975239245099763,99.85784882639818,74.98567006393867,0.7931059808770423,-2.202432302332025e-12,0.0
36,40.113772719000956,4.984782756447302,100.89306782698678,74.85382033478072,0.7972166642096605,8.472989979072975e-13,0.0
37,39.68206597522404,4.984353551640499,100.14765184053745,75.14678395931838,0.7884350205178228,-3.434444317538715e-12,0.0
38,44.81036279022032,5.030927817848896,101.21712992115611,74.98948581819516,0.7994722416341846,-1.2751769489898246e-11,1.0
39,40.117372247173826,5.099283820550742,98.47779469507415,75.01829355350641,0.8044872927976381,3.136962418764905e-12,0.0
40,40.22769331599908,5.006176460092055,99.65122473899314,75.09302596901613,0.7844532753577853,2.478195985043008e-12,0.0
41,40.11627365623799,4.989163410542177,99.92818685714897,74.98924327254369,0.7935344014434673,9.783327660061312e-13,0.0
42,40.06087034352235,4.9870389093497955,97.32779261552865,74.87736913077362,0.8253490509841079,2.227363672989036e-13,0.0
43,40.02577926088214,5.006219238345386,98.91404726642146,74.99054696425523,0.8032665921277764,3.658444150902251e-13,0.0
44,39.79229560192652,4.9585853119825805,99.18640074564121,74.871572796073,0.7820302923562559,-2.8154892028644833e-12,0.0
45,39.94603115832106,5.006009927937303,100.94820599482335,75.01619713336747,0.7860493101940811,-3.4973640901372556e-13,0.0
46,39.99987224580804,5.02254061681659,99.2931566536854,75.14954065812027,0.8022591702079207,4.382389433726197e-13,0.0
47,40.30542444524379,5.010484303178725,99.18192101269402,74.82375325615915,0.8007012359404986,3.2604243363098725e-12,0.0
48,40.16472365791369,5.022877096700239,100.8174857806562,74.77014434978369,0.7939608483250776,2.134974271516297e-12,0.0
49,39.74539196892745,5.0216873804674265,98.38208935420994,75.00738749038796,0.8221877575999524,-2.223271489376733e-12,0.0
50,40.16481679387896,4.911405165887678,97.92875593255643,74.88483005748841,0.8260224714148077,-2.538411005308504e-13,0.0
51,40.02498354391673,5.0318435079197705,99.63840769993065,75.0047617911618,0.7973311828575861,9.000496832748077e-13,0.0
52,39.96861559993881,4.966449257716877,98.55229323192164,75.04806052809145,0.8087609530593287,-1.0286636115710245e-12,0.0
53,40.22833525776817,4.945208041849802,98.59032070534035,74.67844706566072,0.8090033264554418,1.1424967824005545e-12,0.0
54,40.31419990449919,4.9447774086072505,100.57343379168798,75.10347741414878,0.8102445314902766,1.9863245596855315e-12,0.0
55,40.29625602382324,5.021677080523626,100.87597383791258,74.82454972455672,0.7933028907584377,3.429587394912738e-12,0.0
56,39.94415649535547,4.988871253638758,100.78886421585213,74.9966478074153,0.8194503356768499,-8.782616520543795e-13,0.0
57,40.05215752482975,4.915901560800729,101.10877666030723,74.90109264968423,0.7992618705128262,-1.1567028882520218e-12,0.0
58,40.18225268628071,5.023901890759614,101.24113432001481,74.91720644778236,0.8040376681239705,2.2803763373795514e-12,0.0
59,40.313109025424474,4.928019593460059,97.87140979117306,75.2540936909427,0.7997073260768587,1.6929454930616221e-12,0.0
60,40.02416515243094,5.00699106792591,100.45041195992947,75.04789012811935,0.7985789731245815,3.8857801720469097e-13,0.0
61,40.08486820466724,5.011924946283653,99.47039180043043,75.13570326044304,0.8026991763947114,1.0736850903718792e-12,0.0
62,39.9027330051988,5.0442788540847525,99.25257575400957,75.0226412031304,0.788238411256866,-2.8284922601305468e-14,0.0
63,39.88675867518386,5.089084239323342,100.5604146322087,75.09300203619824,0.7804017111330797,7.472629826400755e-13,0.0
64,40.29050516447884,4.931766183704973,98.26970452010424,75.06260675432152,0.797575690075384,1.5524968685109057e-12,0.0
65,40.401248005714166,4.9973763071968476,98.24889139412768,75.03816842170302,0.7907944756250532,4.006033822953343e-12,0.0
66,40.11759797568393,4.986183235247789,100.63357274408172,75.1660733863747,0.8053574388041825,8.728572677741469e-13,0.0
67,40.3347065795784,5.021687484298048,100.4877860175109,75.02347581807663,0.8040031950075381,3.760799506707286e-12,0.0
68,40.20832720500953,5.010783438546681,100.13673265587151,75.34277228583265,0.7999264729919575,2.2993084560691443e-12,0.0
69,40.008976049078974,4.982372687863169,99.12008659527686,75.14407973592186,0.8148067718564649,-3.3681961122920324e-13,0.0
70,40.21227912110168,4.977954890569457,100.74382963458213,74.82906889533905,0.7997254440902687,1.6832618019545968e-12,0.0
71,40.4496073132932,4.944177457240798,100.68030289206048,74.97351754365255,0.7849688842572479,3.4547778564617164e-12,0.0
72,40.13683479217801,5.049393079120326,100.08530451504745,75.0595616399236,0.7976267227912779,2.3680758902301946e-12,0.0
73,40.4589287311628,5.022960209079977,98.82267895873022,75.0066745253568,0.8112507489373874,4.992237748540597e-12,0.0
74,39.62405097918205,5.0458884098897565,99.5747516542705,75.10303101284582,0.7815334022912126,-2.7493890218404186e-12,0.0
75,40.314380500875046,4.984480193176224,100.83783367752444,75.11955250572508,0.7987452562286252,2.8396825911318146e-12,0.0
76,40.169409413647635,4.967158226565278,101.32719122280179,74.79606195213016,0.805585210931942,1.009332613122203e-12,0.0
77,40.094198529906826,4.946084246668539,99.67346339662367,75.19216163170748,0.8264282248153711,-2.68470891637814e-13,0.0
78,40.1743521553071,5.017945879187033,99.75032703219173,74.9254773801771,0.8119082242139689,2.042898015741785e-12,0.0
79,39.76048621707982,4.948010338773588,99.83831089197494,74.91061432412029,0.801565677616565,-3.4427594418128396e-12,0.0
80,40.116065622432494,5.092433153448328,100.27489300891096,74.91013164109417,0.805091526641037,2.983861660086305e-12,0.0
81,40.23342251430235,4.934617870945328,99.41893269993997,75.12128646089859,0.7807896238828484,1.1226344425157851e-12,0.0
82,40.45957880894831,5.013683005960625,97.10581494242841,74.95993984527783,0.7890431993319921,4.924232212035623e-12,0.0
83,40.06234595634527,5.078342735360689,101.1927690016471,74.90046725334935,0.8064472107547611,2.1580782168926572e-12,0.0
84,40.006301279421365,5.029954487963191,101.79468894716256,74.93640612638347,0.8016053726871418,6.540756900417549e-13,0.0
85,40.06964859128309,5.008783685624589,99.38760014039428,74.73079625116262,0.8028177632746909,8.580708089492405e-13,0.0
86,40.355080423540414,4.951575817651905,98.93334663108122,74.87367543540728,0.7999860661132333,2.5823902578760842e-12,0.0
87,40.239750221931935,4.930911540571615,99.86289947760977,74.81406246770203,0.799709340802253,1.0171863267403863e-12,0.0
88,40.070047959246594,5.038502505445879,99.81249611627123,74.95962460042561,0.8009592585255414,1.4657334087558158e-12,0.0
89,40.28065348662267,5.075307362038747,100.99551857716295,75.09962899054104,0.7891589946707294,4.3668871336479776e-12,0.0
90,40.19941550986961,4.978057500476091,100.05463944164504,75.08308138513999,0.7975113147666811,1.5677485343845204e-12,0.0
91,40.37572899810658,4.943046924619183,99.20737716962881,75.18851257463199,0.787183224687605,2.682312350011441e-12,0.0
92,40.04358938122453,4.877091528472549,98.68159054944195,75.1550963725945,0.7937604460513932,-1.991077848560696e-12,0.0
93,40.12046757068045,4.950961757816873,100.86563418481967,74.92071049276224,0.811838582521365,1.6471795053509605e-13,0.0
94,40.10957836937357,4.994317157875048,100.59951124116425,75.00286071011305,0.7980828985256508,9.91712358608428e-13,0.0
95,39.89729701037358,5.079956162041837,101.06055987809182,74.99511658586678,0.8060610977424346,5.417878558603423e-13,0.0
96,40.25122405541291,5.033656684611649,99.03181324927891,74.67734209759172,0.8009017214857127,3.1808656389335346e-12,0.0
97,40.24621105443598,5.015254270235338,101.83843689952833,74.81741106946353,0.7959048722766313,2.7876715876834153e-12,0.0
98,40.19702269132849,4.979994016934944,98.25630549294276,74.97490699842733,0.7897172902425873,1.6215208007708558e-12,0.0
99,40.15108257332497,4.970841714137202,100.70960102140148,74.97406553472888,0.7958483609025815,9.484182114808336e-13,0.0
100,39.91692585158992,5.070282379875398,98.0904172328031,75.07684875813078,0.8019148586082153,5.653318203661221e-13,0.0
101,40.11787093544692,5.01003692703792,99.20966861830154,75.06954624443038,0.8056836635057958,1.3510295776986492e-12,0.0
102,40.135457096694644,4.894869965403949,101.56102293044796,74.73439612468503,0.8010879115488783,-7.53469282718977e-13,0.0
103,40.04554454615568,4.966323017605138,100.83136425447599,75.07778951016863,0.8064492586333015,-2.5034047950693026e-13,0.0
104,40.1757428576668,4.957089198411419,99.45377958451282,75.02678808096806,0.7846225561167363,9.760997643126695e-13,0.0
105,40.29081017136291,4.972686799541127,99.48116295717831,75.09350597724669,0.8083758154044721,2.3199586274292454e-12,0.0
106,40.58923718024211,5.028145533014254,100.10062211083545,75.16002983814624,0.7881281994127385,6.514641465642476e-12,0.0
107,40.24891556256637,4.994627755910288,100.51414099076072,74.9785675540818,0.809586130609014,2.333780090824353e-12,0.0
108,40.267510078144554,4.996156729649817,101.25157938268269,75.18683823554701,0.804756548355984,2.5744526326619572e-12,0.0
109,40.20311081684677,5.065673658066262,99.54376599539151,74.86658993191604,0.7810949935617036,3.4391063619843944e-12,0.0
110,39.836245756940194,4.965176945510666,98.3882149365128,74.85813928194416,0.8075333824849091,-2.3716704328092898e-12,0.0
111,40.216697224910156,5.093209976294368,100.15696862704876,75.06431582852034,0.809734276173419,3.9825003941218254e-12,0.0
112,40.2360460419882,4.966434620431445,99.5425691624916,74.94468486820422,0.8123427385614709,1.6274391357035835e-12,0.0
113,40.718648422497054,5.004459909830628,98.69936629525155,75.03924488469285,0.7915953687364428,7.317705577900896e-12,0.0
114,40.189527807043774,4.985939820229862,100.2976689153128,75.29894731797667,0.8016045806136616,1.6060515719666714e-12,0.0
115,40.29030946846672,5.006170956675048,99.78688624590721,75.0590242610256,0.8066541843620204,2.9932428963580174e-12,0.0
116,40.22505764605895,5.022229599753657,100.30651220646979,75.03182543082961,0.8071382110280618,2.6594774005223266e-12,0.0
117,40.0002643924761,5.021691762004444,99.10555579981282,74.86961694320222,0.8040949432261536,4.160044487190889e-13,0.0
118,40.464564562903,4.962344133468971,100.4867105303255,74.74500302900634,0.7952690730025308,3.916182933396763e-12,0.0
119,40.38838660653735,4.943854266127621,98.68290180324502,74.98911800770897,0.8094910509345541,2.713496133253179e-12,0.0
120,40.398206389408614,5.125158589545285,99.17226861030342,75.16003053699123,0.8095399932787366,6.437535718598162e-12,0.0
121,40.06012250904105,4.975800783019972,99.75708576891272,74.9515592989409,0.798397094429993,1.2525527865998362e-13,0.0
122,40.52455886218722,5.0349606219336,101.74181841495971,75.0602193748808,0.7916398930974021,5.986601595057182e-12,0.0
123,39.96562978744154,4.91961793447384,100.7848253685485,75.21397459090778,0.7927553368205771,-1.9151201202106514e-12,0.0
124,40.36537141876005,4.9860193640047665,101.07719250426779,75.21022744698456,0.8132828057345621,3.3076874390230053e-12,0.0
125,40.688091125161996,4.9936400308008775,101.41707703334315,75.06432238314027,0.8088186927240223,6.709618404017401e-12,0.0
126,40.053892734973864,5.023640753496392,103.60283213581087,75.0255159717986,0.7997457094378259,1.0130138724773501e-12,0.0
127,40.14074045407944,4.863877292950403,100.04158906755843,74.77220504264955,0.7978675274707107,-1.304387237551075e-12,0.0
128,40.27593027301753,5.008307030653916,101.42040092312986,74.90547080337346,0.7820422021184257,3.015232332661487e-12,0.0
129,40.15730486917676,4.942512927231605,101.01263525440194,74.95788662879728,0.7989986840870423,4.283138159645143e-13,0.0
130,39.94986731378677,5.016217285559746,100.99603250330753,74.87215025828488,0.7881389811406715,-1.1767605664075808e-13,0.0
131,40.275712594961206,4.948183540158092,101.77423961804018,75.03726798944291,0.8013142821699565,1.7142253419241141e-12,0.0
132,40.05153925725478,4.957225865203721,99.58068696901552,75.28674722752291,0.8118009332103597,-3.9909478942956156e-13,0.0
133,40.360718486127034,4.986318619480336,99.50131497606363,75.22766423889924,0.7898347659841486,3.384383420956321e-12,0.0
134,40.08411515315324,4.9473835265198405,100.31976551348185,75.03658197927469,0.8023017524507272,-2.2268670032440808e-13,0.0
135,40.579986881003514,4.976223277663232,99.81730022807811,75.11691511080373,0.8093978107390958,5.277345309604296e-12,0.0
136,40.11534934153275,4.940331211572834,100.31850085299817,74.89070935269658,0.8020876046111898,-5.032037627177199e-14,0.0
137,40.20958769675887,4.908341477415064,101.56274878505302,75.21961340260032,0.7945505826847387,2.8995360246625243e-13,0.0
138,40.43870344347394,5.050897852621468,99.52185327729372,74.76570501060823,0.7996651606092472,5.406665684122521e-12,0.0
139,40.031827136713204,4.935197565358804,99.69532103740627,75.13692422416293,0.8095406599855656,-1.0254806256197097e-12,0.0
140,40.325491986920824,4.991065955619601,100.17431100352658,75.07433845652997,0.8023002866120537,3.0647375485399906e-12,0.0
141,40.54342855085648,5.0376445540746895,99.77168157397483,74.88662109198684,0.7994228656235401,6.190062261940916e-12,0.0
142,39.962503353087754,4.969252794874198,98.08599417198651,74.96868198648932,0.8115989279090285,-1.0479052111836462e-12,0.0
143,40.32292677170646,4.958741705012723,99.41987235730106,74.82986209452659,0.8048262519277979,2.379970557680095e-12,0.0
144,40.339976558849685,5.011311904433371,100.6873732422375,74.83625399282967,0.7876309991516509,3.6878486814060125e-12,0.0
145,40.446364574355464,5.055896691136358,101.43754675093264,74.76134189990641,0.8058677620454646,5.552240756054466e-12,0.0
146,40.04460985782438,4.941534236745676,98.84538143246228,75.1151270853301,0.8094509776899983,-7.704715752926316e-13,0.0
147,40.02990867738314,4.992492608399128,98.84071760076915,75.180801745414,0.787596927451742,2.1095430455525312e-13,0.0
148,40.40038831312338,4.913375270251634,100.03023380271733,74.67572882042799,0.7769122167282104,2.3868274526254155e-12,0.0
149,40.35739693464664,4.980339949815891,97.92440493512217,75.27574582742272,0.7892232763775698,3.2346519608963344e-12,0.0
150,40.35009857006917,5.001710234226904,99.55502979701288,74.99819876450448,0.7986249045530948,3.542065862464316e-12,0.0
151,40.371289641899395,4.957268767912247,98.2639579404486,75.04347798073152,0.80972659380858,2.809638808195983e-12,0.0
152,40.1679950556843,4.977150408308739,101.36906129984247,74.77913807466224,0.7909224846024845,1.2683463000053642e-12,0.0
153,40.3524507394322,4.929588661584628,99.23066884564959,75.19812386252472,0.8051987519271124,2.090286866378995e-12,0.0
154,40.366614494659736,5.003853930569075,101.65283418633902,75.03003751397503,0.7707095741575223,3.889675687191236e-12,0.0
155,40.167129716394726,5.052784712444158,101.11352135345834,75.1708239359657,0.8016359374872061,2.718811725394385e-12,0.0
156,40.68515490222895,4.945142806511477,99.35368270230258,75.18312874809716,0.7952474405589167,5.778167949724471e-12,0.0
157,40.40876658418236,4.968866411672381,98.92804036315393,75.20023116340819,0.8205772212322117,3.3621079691101523e-12,0.0
158,40.07773930055947,5.025127312322709,99.80645425083242,74.90275788362217,0.7810013978271141,1.3749322629133346e-12,0.0
159,40.44931072172676,5.060604535966137,99.89535337574179,74.96880569881601,0.799405674450231,5.708169564339189e-12,0.0
160,40.125063665954535,4.925340509389553,100.3461469439524,74.90824468879057,0.7808927228178014,-1.4701676675259613e-13,0.0
161,40.47941692074849,4.991560763129202,99.22345671046982,75.13426446941119,0.794023505747627,4.655266941330823e-12,0.0
162,40.55571911580148,5.014156541115976,100.7463948735222,75.04993338440457,0.782432731228159,5.928158324193524e-12,0.0
163,40.16186353632966,4.994897180468557,100.2653280549999,75.16037172960199,0.8228460238645787,1.4023488533448725e-12,0.0
164,40.52067522584887,4.876160396656146,99.65960484328414,75.16691082045858,0.7959238460935413,2.7503409611439003e-12,0.0
165,40.412556185387295,5.025054500465439,99.28795934458198,74.74091107635917,0.7974771488815126,4.639266118774165e-12,0.0
166,40.4964120319989,5.075966817554532,99.81511501690132,75.20261551958308,0.7990762507169481,6.488075417494904e-12,0.0
167,40.713358596530796,5.005833087558475,99.18309874817243,75.14262914366486,0.7879638734755935,7.310428349099493e-12,0.0
168,40.286922376799424,4.948444697335287,100.05843869488359,74.94461626752218,0.8102654649598084,1.7867903899009343e-12,0.0
169,40.187252767128506,4.974343637681786,100.08543868521991,75.05246891497944,0.8062146886877349,1.3283269814820968e-12,0.0
170,40.162097114074896,5.08849565338278,100.26170728347634,74.98144956426259,0.8090172865126429,3.345797775841346e-12,0.0
171,40.17883794300691,5.045498127043028,101.76624240967186,75.09240835179467,0.7876415432366303,2.76013425474652e-12,0.0
172,40.32857965811718,5.032001330919217,99.86755528030042,74.94429054289427,0.8110245724943234,3.870700337084496e-12,0.0
173,40.414230394963326,5.017820629176719,101.00459786712449,75.07183908617536,0.8097841823982997,4.4497956211761425e-12,0.0
174,40.403338159866,4.966943144390451,100.2295873969757,75.0100957956989,0.7972727314902258,3.3858808290179246e-12,0.0
175,40.51543664980721,4.989971440967212,99.76175569810155,74.9351709144757,0.8084347741056285,4.911621446888158e-12,0.0
176,40.35460037837558,4.996103863216074,99.88084073004876,75.0285204367353,0.8023721158545674,3.4562204688044437e-12,0.0
177,40.64470681543146,5.027478715803222,99.94117359083195,75.40597043602331,0.7834152978631588,7.079565981063275e-12,0.0
178,40.30306863335241,5.075445944713345,100.27976770772821,74.89716950552615,0.7978688723475272,4.550260866053367e-12,0.0
179,40.90203383331792,5.0559169068396566,99.04067923478102,74.96250846131076,0.7942828657888857,1.0167262141027929e-11,0.0
180,40.485133469553,4.929030782210198,98.53465961655503,74.89978314005505,0.800369059410926,3.430105042679315e-12,0.0
181,40.19056848871674,5.011199748445052,100.65429739347428,74.91551754217086,0.8100206943886163,2.0795763841253853e-12,0.0
182,40.14982150038777,5.036838167258395,100.89812383258126,75.1223661530078,0.7834367651443068,2.3177945233240987e-12,0.0
183,40.46249448304864,5.030943016507232,100.7456358328028,75.10738236894541,0.795101726436547,5.268296528448271e-12,0.0
184,40.32330744293483,4.968538311830629,100.15497201855648,74.99912047450181,0.7914583182274518,2.646549074823665e-12,0.0
185,40.51280009881842,5.1457054607884185,100.76722462745329,75.15394448779037,0.7916982868480746,8.083618769712166e-12,0.0
186,40.466647524914706,4.936145771883444,100.71342902601714,75.11901649432414,0.7913022619867497,3.432879376882188e-12,0.0
187,40.359434217468625,4.945840577666697,100.78762935895496,74.97564987209607,0.8003222693373357,2.5095423813335115e-12,0.0
188,40.20664125638632,5.011679754063079,99.14045917865789,74.76992028873087,0.8050251132719871,2.274882078764833e-12,0.0
189,40.075030555062824,5.1058401527481925,98.90304820284537,75.12446745119234,0.8034082190338324,2.8500675104229284e-12,0.0
190,40.2906970095866,4.958190257464792,99.61143075324773,75.02544969315029,0.801565985066005,2.0629453198318268e-12,0.0
191,40.55327975886469,4.98670858171765,99.98261589045734,75.00333351955508,0.8056641651193919,5.238648397402945e-12,0.0
192,45.426818748826044,5.053864683650785,99.75807887286771,74.93009279699854,0.823376442586278,5.228598948344743e-11,1.0
193,40.136852244257604,4.999106892255614,98.12330966866213,75.11169734236745,0.8012220618988812,1.3445499781939038e-12,0.0
194,40.422636185170234,4.983269807273485,101.72169261213514,75.05227443786427,0.8097887478429625,3.84281425795723e-12,0.0
195,40.46706347594577,5.028281645094336,99.72595401111427,74.96447579357965,0.8091747708697662,5.190393806995601e-12,0.0
196,40.21522851275978,5.01362589951148,100.17270441657695,74.81618181791717,0.8175627131175465,2.336989552239655e-12,0.0
197,40.4247450211891,5.051521939281839,101.24454899076306,75.16018936528201,0.8051804436283118,5.251986779386258e-12,0.0
198,40.4076417436892,5.064573444453268,97.65502773047879,75.09073578347338,0.7911491964465714,5.412140343724479e-12,0.0
199,40.169405940433876,5.015350153000268,99.48830612808828,75.03831043499184,0.802879413269785,1.9866653979951984e-12,0.0
200,40.471557472069655,5.014586636268915,99.6128827264202,74.6014839007329,0.8020398299621059,4.997108296264329e-12,0.0
201,40.51415690527365,5.010705549114307,99.66368995454935,74.9943158614326,0.8076376691826042,5.317491689109627e-12,0.0
202,40.62061024863506,5.024456527832465,99.82651340928605,74.96381944447864,0.7906454230563708,6.7420059277180415e-12,0.0
203,40.61676041040698,5.002758531893573,101.44713479844485,74.90722564724184,0.8120464503291892,6.162542490295333e-12,0.0
204,40.13246612640858,4.999969575883886,100.67345887572722,75.11313529178464,0.7999199053649927,1.324453254938553e-12,0.0
205,40.22243499201697,5.059831356041362,100.95803526862883,75.10722900512509,0.8081713575473003,3.3801202532604468e-12,0.0
206,40.51500705344173,5.075805809017752,100.04712027181093,75.06552370757886,0.8025817245272946,6.653278092135853e-12,0.0
207,40.516757190182446,4.924622352768329,98.6006269538545,75.15568363721516,0.8007091505930176,3.656473204225944e-12,0.0
208,40.519009537261205,5.000501057587028,97.92030296485399,74.84665522289492,0.8018195545675765,5.191018751514734e-12,0.0
209,41.188546298130944,4.965565278327738,98.47059227676837,74.9319518914846,0.8055313738156814,1.1169111678785806e-11,0.0
210,40.53417810213863,4.9844514266756965,100.35976570416602,75.01121883947788,0.8190523698385757,4.935547705707377e-12,0.0
211,40.64911312803612,5.020125810486766,100.03176971269764,74.90669969711581,0.7791771130236743,6.997761924978148e-12,0.0
212,40.61480035269864,5.033471918577123,99.789836352444,75.10907538325553,0.8047852291365419,6.793515752846128e-12,0.0
213,40.55627825026116,4.994393677819433,99.63142309325987,74.92166987278024,0.7998833997097463,5.4512390604515134e-12,0.0
214,40.364946151071926,4.90433298326386,102.01172157544275,75.19475550066701,0.7978639881768821,1.7468012351120484e-12,0.0
215,40.581793844098655,4.951747720971191,99.17709640902352,74.86032608973747,0.7757854239246261,4.973965740787248e-12,0.0
216,40.27743495709249,5.044824983510008,100.92781945611605,75.3197975474251,0.8055246418554577,3.643226031847753e-12,0.0
217,40.386636278652,4.862978678898253,100.001912936021,75.30439460334037,0.7983636573525349,1.1341180777223753e-12,0.0
218,40.33892729043418,5.0593713575841,99.939060488214,74.9857870280527,0.7913167880328021,4.620116115859764e-12,0.0
219,40.45437482787727,5.0260614995322275,101.17663754861674,75.17192556763887,0.7999704248992977,5.065126144920729e-12,0.0
220,40.9029317133347,5.065808804076501,101.46253038269144,74.93993579092371,0.7961691659760166,1.036464738499696e-11,0.0
221,40.06854696148165,4.990071540655952,99.76045054311516,75.1519929747347,0.7825075213683368,5.743628210938755e-13,0.0
222,45.58125203807491,4.896929728798855,100.79920271924215,74.97360325028149,0.8003005951535064,3.7496119809586476e-11,1.0
223,40.12345682576207,5.021518132075325,100.36389136215006,74.80718401522373,0.805677278471238,1.6365445067710093e-12,0.0
224,40.35361362684211,5.063732656201917,100.00743713880992,74.47007727184817,0.7941540522263506,4.840019131327698e-12,0.0
225,40.66779011939347,5.046236090275671,100.20425494265703,74.95969298308941,0.8019493382074578,7.592876308410859e-12,0.0
226,40.464856003819094,4.966865425825598,99.31199118515516,75.0418593763028,0.8006162637417826,3.9827872359939875e-12,0.0
227,40.23845104441414,5.004338053773132,99.69390060666892,75.19954746390543,0.8102164711812937,2.4201891636975906e-12,0.0
228,40.312939258148006,4.973358186561004,99.41936472024729,75.00549375482271,0.7986501368051653,2.603305628674318e-12,0.0
229,40.59391954978693,4.959036676790531,100.90137671642891,75.15043652020763,0.8074169988418154,5.082844039470871e-12,0.0
230,40.313926673656574,5.0477694285589925,99.90479888445894,74.93190876791677,0.7965525457681548,4.11189257890482e-12,0.0
231,40.5052917179164,4.940123384436742,98.70228597538497,74.94940815457028,0.8191679278970356,3.759545228413656e-12,0.0
232,40.47311436798076,4.95530917847092,99.27656277683691,75.1581053523793,0.7951584696456203,3.86153490099792e-12,0.0
233,40.33567993047884,4.944798718326381,96.80073535478782,74.63029882729961,0.7928143288261982,2.2887020271850268e-12,0.0
234,40.896788817865065,4.925487623835048,99.50550739811786,75.00194757433543,0.7980982899876956,7.487149205413135e-12,0.0
235,40.5967838044636,5.00732071459213,100.03764506509715,74.94000579756663,0.7921230271404307,6.153637200776436e-12,0.0
236,40.06697148266848,5.058075152424099,99.86386415113303,75.20409168072784,0.7874464641783933,1.893985554274791e-12,0.0
