time,vcsel_temp,vcsel_current,optical_power,cell_temp,contrast,frequency_offset,anomaly
204,40.099349594806434,4.999975660707109,100.67345887572722,75.07542352785643,0.8199624175172758,6.351948216998372e-13,0.0
205,40.16682624401273,5.04786508483309,100.95803526862883,75.07148600341672,0.8265815730362437,1.8060152614767397e-12,0.0
206,40.386255290081294,5.060644647214202,100.04712027181093,75.04368247171924,0.822168381032524,3.546951595684521e-12,0.0
207,40.38756789263683,4.939697882214663,98.6006269538545,75.10378909147677,0.8206706719124505,1.7464314659404082e-12,0.0
208,40.3892571529459,5.000400846069623,97.92030296485399,74.89777014859662,0.8215594455615134,2.6661344249811213e-12,0.0
209,40.89140972359821,4.972452222662191,98.47059227676837,74.95463459432307,0.8246628083121712,5.752662980183803e-12,0.0
210,40.40063357660397,4.987561141340557,100.35976570416602,75.00747922631858,0.8353487314912882,2.5118059618623044e-12,0.0
211,40.48683484602709,5.016100648389413,100.03176971269764,74.93779979807721,0.8034715130445467,3.6389391088971625e-12,0.0
212,40.46110026452398,5.026777534861699,99.789836352444,75.07271692217036,0.8239511433797732,3.5575114444540103e-12,0.0
213,40.41720868769587,4.9955149422555465,99.63142309325987,74.94777991518683,0.8200179754178492,2.793131021450731e-12,0.0
214,40.27370961330394,4.9234663866110875,102.01172157544275,75.12983700044468,0.81836417977172,7.128705529787528e-13,0.0
215,40.43634538307399,4.961398176776953,99.17709640902352,74.90688405982497,0.8007446979085204,2.4731562394466744e-12,0.0
216,40.20807621781936,5.035859986808006,100.92781945611605,75.21319836495006,0.8244752004757847,1.9210077254282667e-12,0.0
217,40.289977208988994,4.8903829431186026,100.001912936021,75.20292973556025,0.8187682531377583,3.292798502887188e-13,0.0
218,40.25419546782563,5.04749708606728,99.939060488214,74.99052468536847,0.8131212158843285,2.4524609181356416e-12,0.0
219,40.34078112090795,5.020849199625782,101.17663754861674,75.11461704509257,0.8200672148850136,2.638004196087325e-12,0.0
220,40.677198785001025,5.052647043261201,101.46253038269144,74.95995719394914,0.8171159191234801,5.4787493865547506e-12,0.0
221,40.05141022111123,4.992057232524761,99.76045054311516,75.10132864982313,0.8060197264869657,2.226708561891522e-13,0.0
222,44.43593902855618,4.917543783039084,100.79920271924215,74.98240216685433,0.82035672653042,1.4029278127105879e-11,1.0
223,40.09259261932155,5.0172145056602595,100.36389136215006,74.87145601014915,0.8245665141421429,8.32666377728316e-13,0.0
224,40.265210220131586,5.0509861249615335,100.00743713880992,74.6467181812321,0.8153939645064489,2.5750815218247558e-12,0.0
225,40.5008425895451,5.036988872220537,100.20425494265703,74.97312865539294,0.8216930285898448,3.995652124354225e-12,0.0
226,40.34864200286432,4.973492340660479,99.31199118515516,75.02790625086853,0.8205859821941898,1.9811211833748287e-12,0.0
227,40.178838283310604,5.0034704430185055,99.69390060666892,75.13303164260363,0.8282208671539176,1.219262026990059e-12,0.0
228,40.234704443611,4.978686549248803,99.41936472024729,75.00366250321514,0.8189826972957618,1.2662812521217615e-12,0.0
229,40.4454396623402,4.967229341432425,100.90137671642891,75.10029101347176,0.8260523829834097,2.5483606089175416e-12,0.0
230,40.235445005242426,5.038215542847194,99.90479888445894,74.95460584527785,0.8173048219492551,2.1694337135571228e-12,0.0
231,40.3789687884373,4.952098707549394,98.70228597538497,74.96627210304686,0.8354354006612116,1.827955930318357e-12,0.0
232,40.35483577598557,4.964247342776735,99.27656277683691,75.10540356825285,0.8162213985900925,1.8988963777797455e-12,0.0
233,40.25175994785913,4.955838974661105,96.80073535478782,74.75353255153307,0.8143185990470543,1.056948457789303e-12,0.0
234,40.6725916133988,4.940390099068038,99.50550739811786,75.0012983828903,0.8186579897537294,3.758018810550988e-12,0.0
235,40.4475878533477,5.0058565716737045,100.03764506509715,74.96000386504441,0.8138177784732372,3.1795102131197463e-12,0.0
